unit,nace_r2,na_item,geotime,date,value
PCH_PRE_PERS_SCA,K,EMP_DC,DE,2016-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,DE,2016-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,DE,2016-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,DE,2016-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,DE,2017-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,DE,2017-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,DE,2017-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,DE,2017-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,DE,2018-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,DE,2018-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,DK,2015-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,DK,2015-10-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,DK,2016-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,DK,2016-04-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,DK,2016-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,DK,2016-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,DK,2017-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,DK,2017-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,DK,2017-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,DK,2017-10-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,DK,2018-01-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,DK,2018-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA,2015-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA,2015-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA,2016-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA,2016-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA,2016-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA,2016-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA,2017-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA,2017-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA,2017-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA,2017-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA,2018-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA,2018-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA19,2015-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA19,2015-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA19,2016-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA19,2016-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA19,2016-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA19,2016-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA19,2017-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA19,2017-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA19,2017-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA19,2017-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA19,2018-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EA19,2018-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EE,2015-07-01,3
PCH_PRE_PERS_SCA,K,EMP_DC,EE,2015-10-01,6
PCH_PRE_PERS_SCA,K,EMP_DC,EE,2016-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EE,2016-04-01,14
PCH_PRE_PERS_SCA,K,EMP_DC,EE,2016-07-01,3
PCH_PRE_PERS_SCA,K,EMP_DC,EE,2016-10-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,EE,2017-01-01,6
PCH_PRE_PERS_SCA,K,EMP_DC,EE,2017-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EE,2017-07-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,EE,2017-10-01,12
PCH_PRE_PERS_SCA,K,EMP_DC,EE,2018-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EE,2018-04-01,15
PCH_PRE_PERS_SCA,K,EMP_DC,ES,2015-07-01,2
PCH_PRE_PERS_SCA,K,EMP_DC,ES,2015-10-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,ES,2016-01-01,2
PCH_PRE_PERS_SCA,K,EMP_DC,ES,2016-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,ES,2016-07-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,ES,2016-10-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,ES,2017-01-01,2
PCH_PRE_PERS_SCA,K,EMP_DC,ES,2017-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,ES,2017-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,ES,2017-10-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,ES,2018-01-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,ES,2018-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EU28,2015-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EU28,2015-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EU28,2016-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EU28,2016-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EU28,2016-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EU28,2016-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EU28,2017-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EU28,2017-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EU28,2017-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EU28,2017-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EU28,2018-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,EU28,2018-04-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,FI,2015-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,FI,2015-10-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,FI,2016-01-01,3
PCH_PRE_PERS_SCA,K,EMP_DC,FI,2016-04-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,FI,2016-07-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,FI,2016-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,FI,2017-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,FI,2017-04-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,FI,2017-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,FI,2017-10-01,3
PCH_PRE_PERS_SCA,K,EMP_DC,FI,2018-01-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,FI,2018-04-01,2
PCH_PRE_PERS_SCA,K,EMP_DC,HR,2015-07-01,6
PCH_PRE_PERS_SCA,K,EMP_DC,HR,2015-10-01,11
PCH_PRE_PERS_SCA,K,EMP_DC,HR,2016-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,HR,2016-04-01,4
PCH_PRE_PERS_SCA,K,EMP_DC,HR,2016-07-01,2
PCH_PRE_PERS_SCA,K,EMP_DC,HR,2016-10-01,6
PCH_PRE_PERS_SCA,K,EMP_DC,HR,2017-01-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,HR,2017-04-01,21
PCH_PRE_PERS_SCA,K,EMP_DC,HR,2017-07-01,14
PCH_PRE_PERS_SCA,K,EMP_DC,HR,2017-10-01,3
PCH_PRE_PERS_SCA,K,EMP_DC,HR,2018-01-01,2
PCH_PRE_PERS_SCA,K,EMP_DC,HR,2018-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,HU,2015-07-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,HU,2015-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,HU,2016-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,HU,2016-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,HU,2016-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,HU,2016-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,HU,2017-01-01,2
PCH_PRE_PERS_SCA,K,EMP_DC,HU,2017-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,HU,2017-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,HU,2017-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,HU,2018-01-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,HU,2018-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,IE,2015-07-01,2
PCH_PRE_PERS_SCA,K,EMP_DC,IE,2015-10-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,IE,2016-01-01,3
PCH_PRE_PERS_SCA,K,EMP_DC,IE,2016-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,IE,2016-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,IE,2016-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,IE,2017-01-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,IE,2017-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,IE,2017-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,IE,2017-10-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,IE,2018-01-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,IE,2018-04-01,2
PCH_PRE_PERS_SCA,K,EMP_DC,IT,2015-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,IT,2015-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,IT,2016-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,IT,2016-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,IT,2016-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,IT,2016-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,IT,2017-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,IT,2017-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,IT,2017-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,IT,2017-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,IT,2018-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,IT,2018-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LT,2015-07-01,18
PCH_PRE_PERS_SCA,K,EMP_DC,LT,2015-10-01,4
PCH_PRE_PERS_SCA,K,EMP_DC,LT,2016-01-01,4
PCH_PRE_PERS_SCA,K,EMP_DC,LT,2016-04-01,4
PCH_PRE_PERS_SCA,K,EMP_DC,LT,2016-07-01,6
PCH_PRE_PERS_SCA,K,EMP_DC,LT,2016-10-01,4
PCH_PRE_PERS_SCA,K,EMP_DC,LT,2017-01-01,3
PCH_PRE_PERS_SCA,K,EMP_DC,LT,2017-04-01,6
PCH_PRE_PERS_SCA,K,EMP_DC,LT,2017-07-01,3
PCH_PRE_PERS_SCA,K,EMP_DC,LT,2017-10-01,9
PCH_PRE_PERS_SCA,K,EMP_DC,LT,2018-01-01,8
PCH_PRE_PERS_SCA,K,EMP_DC,LT,2018-04-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,LU,2015-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LU,2015-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LU,2016-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LU,2016-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LU,2016-07-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,LU,2016-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LU,2017-01-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,LU,2017-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LU,2017-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LU,2017-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LU,2018-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LU,2018-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LV,2015-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LV,2015-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LV,2016-01-01,3
PCH_PRE_PERS_SCA,K,EMP_DC,LV,2016-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LV,2016-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LV,2016-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LV,2017-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LV,2017-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LV,2017-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LV,2017-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LV,2018-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,LV,2018-04-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,NL,2015-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,NL,2015-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,NL,2016-01-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,NL,2016-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,NL,2016-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,NL,2016-10-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,NL,2017-01-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,NL,2017-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,NL,2017-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,NL,2017-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,NL,2018-01-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,NL,2018-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,NO,2015-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,NO,2015-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,NO,2016-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,NO,2016-04-01,2
PCH_PRE_PERS_SCA,K,EMP_DC,NO,2016-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,NO,2016-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,NO,2017-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,NO,2017-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,NO,2017-07-01,2
PCH_PRE_PERS_SCA,K,EMP_DC,NO,2017-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,NO,2018-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,NO,2018-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,RO,2015-07-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,RO,2015-10-01,13
PCH_PRE_PERS_SCA,K,EMP_DC,RO,2016-01-01,3
PCH_PRE_PERS_SCA,K,EMP_DC,RO,2016-04-01,6
PCH_PRE_PERS_SCA,K,EMP_DC,RO,2016-07-01,5
PCH_PRE_PERS_SCA,K,EMP_DC,RO,2016-10-01,7
PCH_PRE_PERS_SCA,K,EMP_DC,RO,2017-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,RO,2017-04-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,RO,2017-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,RO,2017-10-01,9
PCH_PRE_PERS_SCA,K,EMP_DC,RO,2018-01-01,6
PCH_PRE_PERS_SCA,K,EMP_DC,RO,2018-04-01,3
PCH_PRE_PERS_SCA,K,EMP_DC,SE,2015-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,SE,2015-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,SE,2016-01-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,SE,2016-04-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,SE,2016-07-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,SE,2016-10-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,SE,2017-01-01,2
PCH_PRE_PERS_SCA,K,EMP_DC,SE,2017-04-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,SE,2017-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,SE,2017-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,SE,2018-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,SE,2018-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,SI,2015-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,SI,2015-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,SI,2016-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,SI,2016-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,SI,2016-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,SI,2016-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,SI,2017-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,SI,2017-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,SI,2017-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,SI,2017-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,SI,2018-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,SI,2018-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,UK,2015-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,UK,2015-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,UK,2016-01-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,UK,2016-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,UK,2016-07-01,2
PCH_PRE_PERS_SCA,K,EMP_DC,UK,2016-10-01,2
PCH_PRE_PERS_SCA,K,EMP_DC,UK,2017-01-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,UK,2017-04-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,UK,2017-07-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,UK,2017-10-01,0
PCH_PRE_PERS_SCA,K,EMP_DC,UK,2018-01-01,1
PCH_PRE_PERS_SCA,K,EMP_DC,UK,2018-04-01,8
PCH_PRE_PERS_SCA,L,EMP_DC,AT,2015-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,AT,2015-10-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,AT,2016-01-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,AT,2016-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,AT,2016-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,AT,2016-10-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,AT,2017-01-01,2
PCH_PRE_PERS_SCA,L,EMP_DC,AT,2017-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,AT,2017-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,AT,2017-10-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,AT,2018-01-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,AT,2018-04-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,BE,2015-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,BE,2015-10-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,BE,2016-01-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,BE,2016-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,BE,2016-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,BE,2016-10-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,BE,2017-01-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,BE,2017-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,BE,2017-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,BE,2017-10-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,BE,2018-01-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,BE,2018-04-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,BG,2015-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,BG,2015-10-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,BG,2016-01-01,3
PCH_PRE_PERS_SCA,L,EMP_DC,BG,2016-04-01,3
PCH_PRE_PERS_SCA,L,EMP_DC,BG,2016-07-01,3
PCH_PRE_PERS_SCA,L,EMP_DC,BG,2016-10-01,3
PCH_PRE_PERS_SCA,L,EMP_DC,BG,2017-01-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,BG,2017-04-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,BG,2017-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,BG,2017-10-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,BG,2018-01-01,2
PCH_PRE_PERS_SCA,L,EMP_DC,BG,2018-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,CY,2015-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,CY,2015-10-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,CY,2016-01-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,CY,2016-04-01,2
PCH_PRE_PERS_SCA,L,EMP_DC,CY,2016-07-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,CY,2016-10-01,3
PCH_PRE_PERS_SCA,L,EMP_DC,CY,2017-01-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,CY,2017-04-01,2
PCH_PRE_PERS_SCA,L,EMP_DC,CY,2017-07-01,2
PCH_PRE_PERS_SCA,L,EMP_DC,CY,2017-10-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,CY,2018-01-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,CY,2018-04-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,DE,2015-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DE,2015-10-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DE,2016-01-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DE,2016-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DE,2016-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DE,2016-10-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DE,2017-01-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DE,2017-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DE,2017-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DE,2017-10-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DE,2018-01-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DE,2018-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DK,2015-07-01,2
PCH_PRE_PERS_SCA,L,EMP_DC,DK,2015-10-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DK,2016-01-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DK,2016-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DK,2016-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DK,2016-10-01,2
PCH_PRE_PERS_SCA,L,EMP_DC,DK,2017-01-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DK,2017-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DK,2017-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DK,2017-10-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DK,2018-01-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,DK,2018-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA,2015-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA,2015-10-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA,2016-01-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,EA,2016-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA,2016-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA,2016-10-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA,2017-01-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA,2017-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA,2017-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA,2017-10-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA,2018-01-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA,2018-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA19,2015-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA19,2015-10-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA19,2016-01-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,EA19,2016-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA19,2016-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA19,2016-10-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA19,2017-01-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA19,2017-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA19,2017-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA19,2017-10-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA19,2018-01-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EA19,2018-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EE,2015-07-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,EE,2015-10-01,27
PCH_PRE_PERS_SCA,L,EMP_DC,EE,2016-01-01,72
PCH_PRE_PERS_SCA,L,EMP_DC,EE,2016-04-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,EE,2016-07-01,20
PCH_PRE_PERS_SCA,L,EMP_DC,EE,2016-10-01,4
PCH_PRE_PERS_SCA,L,EMP_DC,EE,2017-01-01,2
PCH_PRE_PERS_SCA,L,EMP_DC,EE,2017-04-01,28
PCH_PRE_PERS_SCA,L,EMP_DC,EE,2017-07-01,29
PCH_PRE_PERS_SCA,L,EMP_DC,EE,2017-10-01,3
PCH_PRE_PERS_SCA,L,EMP_DC,EE,2018-01-01,8
PCH_PRE_PERS_SCA,L,EMP_DC,EE,2018-04-01,2
PCH_PRE_PERS_SCA,L,EMP_DC,ES,2015-07-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,ES,2015-10-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,ES,2016-01-01,2
PCH_PRE_PERS_SCA,L,EMP_DC,ES,2016-04-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,ES,2016-07-01,3
PCH_PRE_PERS_SCA,L,EMP_DC,ES,2016-10-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,ES,2017-01-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,ES,2017-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,ES,2017-07-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,ES,2017-10-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,ES,2018-01-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,ES,2018-04-01,3
PCH_PRE_PERS_SCA,L,EMP_DC,EU28,2015-07-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EU28,2015-10-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EU28,2016-01-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,EU28,2016-04-01,0
PCH_PRE_PERS_SCA,L,EMP_DC,EU28,2016-07-01,1
PCH_PRE_PERS_SCA,L,EMP_DC,EU28,2016-10-01,0
